,url,sentence,title,body,arbitration,
676,https://stackoverflow.com/questions/14017364,"Add to build.gradle task below, than execute gradle create-dirs: -CODE- . .3.",How to create Java gradle project,"How to create Java Gradle project from command line? It should create standard maven folder layout like on the picture below. UPDATE: .1. From http://www.gradle.org/docs/current/userguide/tutorial_java_projects.html I need to create file build.gradle with 2 lines: -CODE- . .2. Add to build.gradle task below, than execute gradle create-dirs: -CODE- . .3. Then run gradle eclipse (or corresponding string to other IDE plugin configured) So is there way to do it in one command?",no,
677,https://stackoverflow.com/questions/4342245,"When building WAR package using Maven 2.1.1, I get this warning message: -CODE- .","Disable Maven warning message - ""Selected war files include a WEB-INF/web.xml which will be ignored""","When building WAR package using Maven 2.1.1, I get this warning message: -CODE- . Is there a way to eliminate it? It doesn't fail the building process, but I just do not want to see it.",no,
678,https://stackoverflow.com/questions/3631110,Best way I could see just use JUnit: -CODE- .,Checking that a List is not empty in Hamcrest,I was wondering if anyone knew of a way to check if a List is empty using assertThat() and Matchers? Best way I could see just use JUnit: -CODE- . But I was hoping that there was some way to do this in Hamcrest.,yes,
679,https://stackoverflow.com/questions/1805518,I tried using this but didn't work- -CODE- .,Replacing all non-alphanumeric characters with empty strings,I tried using this but didn't work- -CODE- .,no,
680,https://stackoverflow.com/questions/933447,"For example, lets say you have two classes: -CODE- .",How do you cast a List of supertypes to a List of subtypes?,"For example, lets say you have two classes: -CODE- . I have a method that returns a List<TestA> and I would like to cast all the objects in that list to TestB so that I end up with a List<TestB>.",no,
681,https://stackoverflow.com/questions/2096283,Can I just do something like: -CODE- .,Including jars in classpath on commandline (javac or apt),trying to run this program. I think that to setup all of the web service stuff I need to run apt. (Although using javac I am having the same issue). I think what I am getting is compile errors. (Shown at bottom). I think what I need to do is include this jar in my class path: jsr181-api.jar (source). Is there a simple temporary way to do this (on solaris)? I don't want to add it to my bash_rc file (it is there forever). I also know that there is some way to do it using a manifest text file but that seemed complicated so I didn't look into it yet. Can I just do something like: -CODE- . or: -CODE- . Code: -CODE- . Compile errors: -CODE- . Update: Cool that is wrapped up but it is still not quite working. I have created a new question to keep things nice and organized:,no,
682,https://stackoverflow.com/questions/16520699,I've got such a code snippet: -CODE- .,Mockito + PowerMock LinkageError while mocking system class,I've got such a code snippet: -CODE- . While running this tests I got: -CODE- . Do you know how can I prevent this? I maybe there is another way to mock such a piece of code: -CODE- .,no,
683,https://stackoverflow.com/questions/23944370,The known way is below: -CODE- .,How to get milliseconds from LocalDateTime in Java 8,"I am wondering if there is a way to get current milliseconds since 1-1-1970 (epoch) using the new LocalDate, LocalTime or LocalDateTime classes of Java 8. The known way is below: -CODE- . or: -CODE- .",yes,
684,https://stackoverflow.com/questions/3144610,It can be forced to work by casting: -CODE- .,Integer division: How do you produce a double?,"For this code block: -CODE- . the value of d is 0.0. It can be forced to work by casting: -CODE- . But is there another way to get the correct double result? I don't like casting primitives, who knows what may happen.",yes,
685,https://stackoverflow.com/questions/21827548,Now i need to access this using ApplicationContext : -CODE- .,Spring get current ApplicationContext,"I am using Spring MVC for my web application. My beans are written in ""spring-servlet.xml"" file. Now I have a class MyClass and i want to access this class using spring bean. In the spring-servlet.xml i have written following: -CODE- . Now i need to access this using ApplicationContext : -CODE- . So that I can do : -CODE- . How to do this??",no,
686,https://stackoverflow.com/questions/9043981,I have this date object: -CODE- .,How to add minutes to my Date,"I have this date object: -CODE- . value of d1 is Fri Jan 07 17:40:00 PKT 2011. Now I am trying to add 10 minutes to the date above. -CODE- . Value of newTime changes to 2011-50-07 17:50 but it should be 07-01-2011 17:50. It adds minutes correctly but it also changes month, don't know why!",no,
687,https://stackoverflow.com/questions/6356465,I am using the below scala code: -CODE- .,How to get Scala List from Java List?,I have a Java API that returns a List like: -CODE- . I am using the below scala code: -CODE- . Now if I try scala syntax sugar like: -CODE- . it does not work. I get the error: -CODE- . It seems I need to convert Java List to Scala List. How to do that in above context?,no,
688,https://stackoverflow.com/questions/6510724,I am doing like this: -CODE- .,how to convert java string to Date object,I have a string : -CODE- . now i have to get Date object. My DateObject should be the same value as of startDate. I am doing like this: -CODE- . But the output is in format : -CODE- .,no,
689,https://stackoverflow.com/questions/941754,If I do this: -CODE- .,How to get a path to a resource in a Java JAR file,"I am trying to get a path to a Resource but I have had no luck. This works (both in IDE and with the JAR) but this way I can't get a path to a file, only the file contents: -CODE- . If I do this: -CODE- . The result is: java.io.FileNotFoundException: file:/path/to/jarfile/bot.jar!/config/netclient.p (No such file or directory) Is there a way to get a path to a resource file?",no,
